wins,wins_without_guess,time_elapsed,samples_considered,samples_with_solutions,difficulty,sample_size,use_num_mines_constraint,first_click_pos,first_click_is_zero,parameters_id,batch_size
10,8,5.327672004699707,86,83,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
9,9,0.3905906677246094,32,31,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
10,9,4.812083005905151,76,75,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
9,8,4.671474933624268,82,82,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
9,9,0.4374635219573974,33,32,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
9,9,4.562110424041748,86,85,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
9,9,5.5932700634002686,87,87,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
10,10,0.3437187671661377,31,31,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
9,7,4.030905723571777,88,85,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
0,0,28.513179302215576,168,141,Expert (16x30),18x32,True,"(3, 3)",True,3,10
10,10,0.4218392372131347,35,35,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
7,4,40.16843056678772,205,188,Expert (16x30),18x32,True,"(3, 3)",True,3,10
6,3,34.668901205062866,204,187,Expert (16x30),18x32,True,"(3, 3)",True,3,10
10,9,0.2812237739562988,34,33,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
9,7,5.171431303024292,89,84,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
9,6,4.140271663665772,80,77,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
10,10,0.4999587535858154,31,31,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
3,2,36.200023889541626,203,180,Expert (16x30),18x32,True,"(3, 3)",True,3,10
9,7,5.4526543617248535,87,82,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
9,8,0.4530858993530273,39,37,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
3,2,30.37239956855774,179,164,Expert (16x30),18x32,True,"(3, 3)",True,3,10
7,3,46.02730703353882,238,212,Expert (16x30),18x32,True,"(3, 3)",True,3,10
9,7,0.4218387603759765,35,32,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
3,1,32.872180700302124,158,144,Expert (16x30),18x32,True,"(3, 3)",True,3,10
6,1,38.21547269821167,185,161,Expert (16x30),18x32,True,"(3, 3)",True,3,10
10,10,0.3749678134918213,29,29,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
7,7,4.280885934829712,74,71,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
5,3,33.84085035324097,184,172,Expert (16x30),18x32,True,"(3, 3)",True,3,10
10,10,0.3749668598175049,30,30,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
8,8,5.312040567398071,89,88,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
8,6,4.640227794647217,84,78,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
9,7,0.4999556541442871,36,34,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
8,7,4.749593019485474,89,86,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
3,1,35.48133492469788,182,164,Expert (16x30),18x32,True,"(3, 3)",True,3,10
10,10,0.3437206745147705,32,32,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
10,8,6.108850717544556,98,95,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
9,8,4.718345403671265,92,90,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
10,10,0.3437199592590332,28,28,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
5,1,37.98111391067505,199,178,Expert (16x30),18x32,True,"(3, 3)",True,3,10
10,8,5.374538660049439,99,95,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
10,10,0.6561946868896484,38,38,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
6,4,3.734054327011109,76,69,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
5,2,27.5601327419281,201,187,Expert (16x30),18x32,True,"(3, 3)",True,3,10
10,9,0.4687104225158691,34,33,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
4,3,3.624692440032959,62,54,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
5,0,40.73088240623474,232,213,Expert (16x30),18x32,True,"(3, 3)",True,3,10
10,10,0.3905901908874511,34,34,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
4,1,38.137354373931885,179,153,Expert (16x30),18x32,True,"(3, 3)",True,3,10
3,2,27.93510627746582,175,152,Expert (16x30),18x32,True,"(3, 3)",True,3,10
4,2,49.24577593803406,243,214,Expert (16x30),18x32,True,"(3, 3)",True,3,10
9,8,0.4374639987945556,28,26,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
9,8,4.483989715576172,85,83,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
10,9,0.3749685287475586,28,27,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
8,8,4.265259981155396,79,77,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
9,8,5.390163660049439,92,88,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
10,10,0.4218361377716064,35,35,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
1,1,35.60632514953613,188,162,Expert (16x30),18x32,True,"(3, 3)",True,3,10
3,0,58.24500417709351,210,179,Expert (16x30),18x32,True,"(3, 3)",True,3,10
10,9,0.46871018409729,33,32,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
4,0,32.20036482810974,207,190,Expert (16x30),18x32,True,"(3, 3)",True,3,10
9,7,5.218305587768555,91,88,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
10,8,0.6093237400054932,43,41,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
10,5,4.780839443206787,97,91,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
10,8,6.390076398849487,98,94,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
3,1,31.04421329498291,194,169,Expert (16x30),18x32,True,"(3, 3)",True,3,10
9,9,0.4374608993530273,37,36,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
4,4,56.40141296386719,192,163,Expert (16x30),18x32,True,"(3, 3)",True,3,10
10,8,0.390592098236084,33,32,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
5,1,41.9339063167572,231,210,Expert (16x30),18x32,True,"(3, 3)",True,3,10
2,2,55.76084280014038,189,148,Expert (16x30),18x32,True,"(3, 3)",True,3,10
9,8,0.328096866607666,34,32,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
8,5,4.1246418952941895,75,68,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
3,1,21.77938199043274,148,137,Expert (16x30),18x32,True,"(3, 3)",True,3,10
9,9,0.4530816078186035,27,26,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
9,9,4.23401141166687,90,89,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
5,1,28.26319980621338,184,166,Expert (16x30),18x32,True,"(3, 3)",True,3,10
10,9,0.3905913829803467,31,30,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
9,6,4.874581098556519,95,88,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
8,6,6.265090703964233,94,84,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
10,7,0.359344482421875,38,35,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
9,8,5.796377182006836,97,96,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
10,10,4.343375444412232,82,82,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
10,10,0.5155820846557617,36,36,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
7,2,43.02755951881409,248,230,Expert (16x30),18x32,True,"(3, 3)",True,3,10
5,1,29.98179936408997,207,190,Expert (16x30),18x32,True,"(3, 3)",True,3,10
9,9,0.4843373298645019,37,36,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
6,5,5.062067031860352,85,75,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
2,0,44.35557317733765,214,183,Expert (16x30),18x32,True,"(3, 3)",True,3,10
10,10,0.406214952468872,29,29,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
1,0,27.96635103225708,162,143,Expert (16x30),18x32,True,"(3, 3)",True,3,10
9,8,4.452742576599121,82,80,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
4,1,36.73122549057007,193,173,Expert (16x30),18x32,True,"(3, 3)",True,3,10
10,8,0.4999582767486572,35,33,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
8,7,4.687098026275635,84,81,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
10,10,0.4999570846557617,36,36,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
9,9,5.155811548233032,89,88,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
3,2,23.66984724998474,176,165,Expert (16x30),18x32,True,"(3, 3)",True,3,10
10,9,0.3437197208404541,30,29,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
3,0,30.028674602508545,200,176,Expert (16x30),18x32,True,"(3, 3)",True,3,10
6,4,5.67138934135437,82,75,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
10,9,0.5468277931213379,34,33,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
5,2,31.12233161926269,222,204,Expert (16x30),18x32,True,"(3, 3)",True,3,10
9,9,4.718344926834106,76,73,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
8,8,0.4530866146087646,33,31,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
4,2,31.606664419174194,179,156,Expert (16x30),18x32,True,"(3, 3)",True,3,10
5,1,38.2154700756073,229,209,Expert (16x30),18x32,True,"(3, 3)",True,3,10
9,8,5.077686548233032,87,84,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
10,10,0.4062173366546631,32,32,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
10,8,4.296505689620972,88,85,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
10,10,0.421839952468872,30,30,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
9,7,5.312047243118286,91,88,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
2,2,22.873038291931152,137,124,Expert (16x30),18x32,True,"(3, 3)",True,3,10
10,9,0.2812259197235107,28,27,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
7,6,4.952699422836304,91,87,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
2,1,25.685295343399048,160,143,Expert (16x30),18x32,True,"(3, 3)",True,3,10
9,9,0.3593428134918213,29,28,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
9,6,6.952528238296509,93,84,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
8,7,5.999488830566406,94,89,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
2,1,27.87260746955872,199,178,Expert (16x30),18x32,True,"(3, 3)",True,3,10
9,8,0.3905928134918213,28,27,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
9,8,5.249551057815552,90,87,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
10,10,0.4218387603759765,38,38,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
2,1,44.15246272087097,175,137,Expert (16x30),18x32,True,"(3, 3)",True,3,10
3,2,26.450857639312744,175,163,Expert (16x30),18x32,True,"(3, 3)",True,3,10
10,9,5.5932698249816895,99,97,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
10,7,0.9061722755432128,41,37,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
3,2,35.20010733604431,222,204,Expert (16x30),18x32,True,"(3, 3)",True,3,10
9,7,0.8280520439147949,40,35,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
9,8,4.483990430831909,75,74,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
1,1,58.1981315612793,196,158,Expert (16x30),18x32,True,"(3, 3)",True,3,10
10,10,0.4843361377716064,38,38,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
2,0,37.48115825653076,178,155,Expert (16x30),18x32,True,"(3, 3)",True,3,10
9,9,4.452741622924805,86,85,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
10,9,0.3905937671661377,36,35,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
1,1,21.93561673164368,125,109,Expert (16x30),18x32,True,"(3, 3)",True,3,10
10,10,5.124560117721558,85,85,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
10,9,0.6093194484710693,36,35,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
4,2,46.6678683757782,219,185,Expert (16x30),18x32,True,"(3, 3)",True,3,10
9,8,5.624517202377319,100,98,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
9,8,0.7655572891235352,41,39,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
6,1,36.93433237075806,223,205,Expert (16x30),18x32,True,"(3, 3)",True,3,10
4,1,43.324408531188965,181,149,Expert (16x30),18x32,True,"(3, 3)",True,3,10
9,7,0.7343118190765381,44,40,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
7,6,5.452658414840698,83,78,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
8,8,4.78084135055542,83,81,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
9,9,0.5312061309814453,34,32,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
6,5,5.20267915725708,92,84,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
2,0,34.65328049659729,200,173,Expert (16x30),18x32,True,"(3, 3)",True,3,10
10,10,0.4218392372131347,32,32,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
9,8,4.109019041061401,82,79,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
10,5,4.858957767486572,79,74,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
10,10,0.3124783039093017,29,29,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
2,1,30.70049262046814,188,164,Expert (16x30),18x32,True,"(3, 3)",True,3,10
10,7,5.89011812210083,92,87,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
10,8,0.4062154293060303,33,31,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
4,2,28.169461965560917,167,155,Expert (16x30),18x32,True,"(3, 3)",True,3,10
3,1,33.41900849342346,183,164,Expert (16x30),18x32,True,"(3, 3)",True,3,10
4,3,40.21530151367188,192,173,Expert (16x30),18x32,True,"(3, 3)",True,3,10
10,10,0.4843337535858154,31,31,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
9,6,5.843245506286621,98,91,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
10,10,0.4374654293060303,34,34,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
3,2,26.35711693763733,172,160,Expert (16x30),18x32,True,"(3, 3)",True,3,10
9,8,4.218387603759766,80,78,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
7,3,60.32294845581055,248,214,Expert (16x30),18x32,True,"(3, 3)",True,3,10
10,9,0.4530866146087646,34,33,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
7,4,32.46596932411194,200,188,Expert (16x30),18x32,True,"(3, 3)",True,3,10
9,9,0.3749735355377197,27,26,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
8,8,4.780837297439575,83,82,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
8,8,4.343376159667969,77,73,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
10,10,0.3437244892120361,30,30,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
7,6,4.280876398086548,84,79,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
1,0,40.37153434753418,226,206,Expert (16x30),18x32,True,"(3, 3)",True,3,10
5,3,29.497468948364254,161,144,Expert (16x30),18x32,True,"(3, 3)",True,3,10
8,7,0.5155813694000244,34,31,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
8,6,4.983947992324829,78,75,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
10,10,0.4687099456787109,36,36,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
9,8,4.687100887298584,90,87,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
10,8,5.874498605728149,97,94,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
10,10,0.3593425750732422,31,31,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
4,2,40.26217103004456,222,196,Expert (16x30),18x32,True,"(3, 3)",True,3,10
4,2,26.935184955596924,182,166,Expert (16x30),18x32,True,"(3, 3)",True,3,10
9,9,0.5312075614929199,34,33,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
10,8,4.702723264694214,92,90,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
3,2,28.794406414031982,181,168,Expert (16x30),18x32,True,"(3, 3)",True,3,10
10,10,0.6093246936798096,40,40,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
8,6,7.48373556137085,91,84,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
6,4,6.905657052993774,101,93,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
2,2,30.184910535812374,185,170,Expert (16x30),18x32,True,"(3, 3)",True,3,10
8,7,0.4530861377716064,33,30,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
5,4,38.37171220779419,235,215,Expert (16x30),18x32,True,"(3, 3)",True,3,10
9,8,0.3749675750732422,32,30,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
10,9,5.577651977539063,98,97,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
5,3,37.6686475276947,225,206,Expert (16x30),18x32,True,"(3, 3)",True,3,10
3,1,56.4482901096344,243,211,Expert (16x30),18x32,True,"(3, 3)",True,3,10
10,9,0.3749685287475586,30,29,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
8,7,4.7183473110198975,75,71,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
5,1,36.55937194824219,209,190,Expert (16x30),18x32,True,"(3, 3)",True,3,10
10,10,0.3905918598175049,32,32,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
6,5,4.718346118927002,86,79,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
10,10,0.2812247276306152,26,26,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
9,8,5.921369314193726,96,93,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
3,0,39.35600686073303,220,200,Expert (16x30),18x32,True,"(3, 3)",True,3,10
9,8,0.3749701976776123,31,29,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
8,6,4.874584674835205,91,86,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
5,1,37.24680924415589,230,200,Expert (16x30),18x32,True,"(3, 3)",True,3,10
10,9,0.4218378067016601,36,35,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
9,7,7.108762979507446,85,78,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
3,1,35.200114011764526,194,168,Expert (16x30),18x32,True,"(3, 3)",True,3,10
10,9,0.4687085151672363,31,30,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
1,0,23.951075077056885,124,104,Expert (16x30),18x32,True,"(3, 3)",True,3,10
5,2,45.01177310943604,199,174,Expert (16x30),18x32,True,"(3, 3)",True,3,10
2,0,50.62066912651062,209,173,Expert (16x30),18x32,True,"(3, 3)",True,3,10
9,9,0.6249432563781738,38,37,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
9,7,6.95253324508667,92,83,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
9,9,0.3749647140502929,29,28,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
9,8,5.499527454376221,78,73,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
0,0,24.60726928710937,155,134,Expert (16x30),18x32,True,"(3, 3)",True,3,10
8,7,0.3437199592590332,35,30,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
10,9,4.390249252319336,79,77,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
0,0,19.185858011245728,119,103,Expert (16x30),18x32,True,"(3, 3)",True,3,10
10,10,0.3437190055847168,26,26,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
9,9,4.905831336975098,82,80,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
7,5,6.9212799072265625,103,93,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
10,8,0.3280980587005615,32,30,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
5,4,47.6834192276001,226,213,Expert (16x30),18x32,True,"(3, 3)",True,3,10
3,3,24.56039547920227,149,130,Expert (16x30),18x32,True,"(3, 3)",True,3,10
10,10,0.3749704360961914,34,34,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
9,8,8.389907598495483,84,75,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
2,2,45.85545063018799,187,164,Expert (16x30),18x32,True,"(3, 3)",True,3,10
10,10,0.4062154293060303,27,27,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
7,6,6.796296834945679,89,83,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
9,7,4.890207290649414,86,83,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
10,10,0.4062168598175049,32,32,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
5,2,40.3715455532074,238,217,Expert (16x30),18x32,True,"(3, 3)",True,3,10
7,7,3.780930280685425,79,76,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
10,10,0.4843287467956543,39,39,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
7,2,7.061899900436401,96,83,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
10,9,4.124651193618774,91,90,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
9,8,0.3749673366546631,33,31,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
5,3,29.40373659133911,184,166,Expert (16x30),18x32,True,"(3, 3)",True,3,10
6,3,24.372913122177124,177,162,Expert (16x30),18x32,True,"(3, 3)",True,3,10
9,9,0.3280987739562988,31,30,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
8,8,3.8121743202209473,74,73,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
9,9,3.952786922454834,76,75,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
9,8,0.4218382835388183,31,29,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
4,2,33.59087514877319,207,189,Expert (16x30),18x32,True,"(3, 3)",True,3,10
1,1,44.527442932128906,198,167,Expert (16x30),18x32,True,"(3, 3)",True,3,10
10,10,0.4062159061431885,30,30,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
8,7,5.187057495117188,89,82,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
10,6,4.171518564224243,84,80,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
2,0,44.043105125427246,210,171,Expert (16x30),18x32,True,"(3, 3)",True,3,10
10,9,0.4374639987945556,39,38,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
3,2,40.262179136276245,196,171,Expert (16x30),18x32,True,"(3, 3)",True,3,10
10,10,0.3749654293060303,32,32,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
4,3,33.91897249221802,186,170,Expert (16x30),18x32,True,"(3, 3)",True,3,10
8,4,4.280884265899658,84,78,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
9,7,6.171342849731445,97,90,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
10,10,0.3749685287475586,33,33,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
4,1,39.24664068222046,198,179,Expert (16x30),18x32,True,"(3, 3)",True,3,10
10,10,0.3280985355377197,31,31,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
2,1,31.84102463722229,163,139,Expert (16x30),18x32,True,"(3, 3)",True,3,10
9,6,4.546491384506226,88,82,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
9,9,0.4530813694000244,30,29,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
7,2,38.30922198295593,208,187,Expert (16x30),18x32,True,"(3, 3)",True,3,10
9,6,4.687098979949951,86,82,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
10,9,0.6874403953552246,40,40,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
5,4,27.607013463974,196,180,Expert (16x30),18x32,True,"(3, 3)",True,3,10
10,10,5.421414375305176,81,81,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
10,10,0.4218394756317138,35,35,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
9,6,4.718346357345581,69,66,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
4,1,31.51292848587036,214,191,Expert (16x30),18x32,True,"(3, 3)",True,3,10
9,9,0.5312035083770752,39,35,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
7,6,5.546404123306274,96,89,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
2,0,26.653968334198,168,153,Expert (16x30),18x32,True,"(3, 3)",True,3,10
10,10,0.4374628067016601,32,32,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
8,8,5.890121936798096,89,86,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
3,1,45.9491925239563,244,208,Expert (16x30),18x32,True,"(3, 3)",True,3,10
10,9,0.4218385219573974,37,36,Beginner (9x9),11x11,True,"(3, 3)",True,1,10
4,1,36.09066438674927,185,162,Expert (16x30),18x32,True,"(3, 3)",True,3,10
9,8,5.265174388885498,95,92,Intermediate (16x16),18x18,True,"(3, 3)",True,2,10
